request type,LIC
6c9d6ae665fb467ea970833c5c075714.9020556433af4b3596a12f88c2708700,3.0
85c7cb05d4ce4829800a722324315a6b.1660b69cfb094ca1909b1c75aeb45fc4,3.0
6c9d6ae665fb467ea970833c5c075714.98144e9a46384e4493a20d9e878df56e,3.0
67de8301350246c8a6ea999616f4de22.2e31680855b2403c8fe367bfdc929cd3,3.0
6c9d6ae665fb467ea970833c5c075714.9c277848049e448aa630d40c7e4048ad,3.0
47c61dc106fe4537b37851383630273f.87467d2a13bf4ee18305ed9dbf8b0d51,3.0
6c9d6ae665fb467ea970833c5c075714.c12599cb05124acab0b52761f71ef31e,3.0
85c7cb05d4ce4829800a722324315a6b.3272741eb5c843d294d0cc6e96b2b12c,3.0
47c61dc106fe4537b37851383630273f.9e63589b1e844ea595964de9d12034b2,3.0
6c9d6ae665fb467ea970833c5c075714.ae0872bca41349c9bfbb2a81a99aefa4,3.0
2f392262967a4988bfbe431075f329f9.054334f88f2645e19f2c8516389fcc1f,3.0
85c7cb05d4ce4829800a722324315a6b.32bf6bb7ef1044ac842c9b261ec19a40,3.0
47c61dc106fe4537b37851383630273f.a41ea20e24d44109891aeb7e0a78aabb,3.0
47c61dc106fe4537b37851383630273f.17aac9ac47894208a10023379f7c6a0d,3.0
47c61dc106fe4537b37851383630273f.83e4b584b6e04c39aaeaa5c0bd6d8252,3.0
65a5ebf524084d6cb2d0dba1afb576f0.a6acd498d2304cfb9e65ca5a863cf66e,3.0
6c9d6ae665fb467ea970833c5c075714.6c2f4308f205452aa8e3a3fd9f68ef22,3.0
47c61dc106fe4537b37851383630273f.3b016f77006d4fa8b9fae8d02ae09507,3.0
6c9d6ae665fb467ea970833c5c075714.e1ec1d6353b24c8abe21bdd4339b0e93,3.0
6c9d6ae665fb467ea970833c5c075714.1341eb3efa8b4a76b16ec41c9e70060d,3.0
4a25eb71535f4bdf8fecef61b37f8efd.e1ee22e90e534297b0e172ccc9f6485b,3.0
6c9d6ae665fb467ea970833c5c075714.43d4d3c829db44919ae2ff454420d355,3.0
47c61dc106fe4537b37851383630273f.01aa0d6294984c259e0e2c23c704e3c5,3.0
47c61dc106fe4537b37851383630273f.d9f68beb277d4ba68b260b7b938e884c,3.0
9091db15481d45109ecd42f0f4220dbd.a8f41c6f559948c1a2efdc5eb737ef8f,3.0
85c7cb05d4ce4829800a722324315a6b.141e624e460b477db2af87a935181126,3.0
6c9d6ae665fb467ea970833c5c075714.d1b95fd64478405b83ce0341c0677966,3.0
263b10746f204d81b5ad6515f43a6148.d9b3975a376848629d0c571aed14e3c3,3.0
85c7cb05d4ce4829800a722324315a6b.4ef95931a27b4f35bebf97439dce4805,3.0
dd458d084efe409b91dd8c39ec4254f2.45b85460c2d54b0c97bc9b07bd6fb5c1,3.0
47c61dc106fe4537b37851383630273f.38c9be7ff6ad4e77b9e8a6aaf33ad263,3.0
47c61dc106fe4537b37851383630273f.205edde5817a475eb72bf602696c87f3,3.0
47c61dc106fe4537b37851383630273f.0e1a5994077b4442ae8204781c837cc1,3.0
edacaf9589524b5c9b9b4b35f3c58db6.b51ea76e49c54b09ab9eb5ceaa64910b,3.0
6c9d6ae665fb467ea970833c5c075714.89d82f1bd0fc4cc3afa5dc7de11ec6c0,3.0
6c9d6ae665fb467ea970833c5c075714.d09f3f04278640729e69b56b7f864ca3,3.0
67de8301350246c8a6ea999616f4de22.42ba6a778ef7455ba039c8dc69217d95,3.0
85c7cb05d4ce4829800a722324315a6b.56b935a5c3a3478ab698558e33184fb8,3.0
6c9d6ae665fb467ea970833c5c075714.c00afdb0eb6544c78b1c92c63678a297,3.0
4a25eb71535f4bdf8fecef61b37f8efd.475b917f890f4c05970e59a43c10399e,3.0
3dfd0c327b5d415b8061f0f9e04e01b7.c0d019dd4219482596b257611e9da74f,3.0
85c7cb05d4ce4829800a722324315a6b.e4f36ebd087549509a7f8fb7c7366677,3.0
85c7cb05d4ce4829800a722324315a6b.340da336a1d541a282b14b4e7e483321,3.0
47c61dc106fe4537b37851383630273f.ab97295820e14824acc3791fe42aa6db,3.0
34ca1b43fd744e56921906f5f789f3b8.93a167b15bd54a9ba2cbdab24fdf424b,3.0
85c7cb05d4ce4829800a722324315a6b.aa6c03539f714c54a1d4ef7c4588f5b3,3.0
47c61dc106fe4537b37851383630273f.82b57fcbc12a44bd9757962872dc8d18,3.0
4a25eb71535f4bdf8fecef61b37f8efd.050a129da6ae4a51944b0f764646951d,3.0
47c61dc106fe4537b37851383630273f.92226e3a6c88442da70b6712bb6471c1,3.0
6c9d6ae665fb467ea970833c5c075714.045abed5a45a4f618e046be0d84bdf6a,3.0
6c9d6ae665fb467ea970833c5c075714.ec632168982d4a4bb6efa66bec580d5e,3.0
3e375d8ff13246daaf0540da6e7cd404.e0b2ca1dae2842a48f8e6caee52099ce,3.0
47c61dc106fe4537b37851383630273f.7ef81a267ed74269b0bb82bba6b601c3,3.0
47c61dc106fe4537b37851383630273f.0ef5917b79084bd4933e044470aaf29b,3.0
dd458d084efe409b91dd8c39ec4254f2.94b77d1a6d84469885bbcf83f2751882,3.0
47c61dc106fe4537b37851383630273f.5b696d5e9eb0438684afe2b6daab4466,3.0
6c9d6ae665fb467ea970833c5c075714.fa4dbaab802b4309a1ab5aee3a4b9eb1,3.0
263b10746f204d81b5ad6515f43a6148.32a3003fe88f43cdaa89cf2367abc29b,3.0
a1052bdec5da409881412df86c8b6ae2.f6edf666af42411eae2a668e1d5ef968,3.0
85c7cb05d4ce4829800a722324315a6b.2a7ab130ccf64d34a2763070020a4d0a,3.0
47c61dc106fe4537b37851383630273f.1c5d1998332d43f9924ead7e71b33260,3.0
f30f6b8cf4d24be4bc86c86ee25f0462.b1dcc3a5aae24a6e80f3a2588e6ea2b5,3.0
47c61dc106fe4537b37851383630273f.a9843675532d417889191b41d1084009,3.0
46d93b84c83d4d32a22913698ca88b95.bd1542dbfad04ed3a8a9f247707712f9,3.0
55594061a8f7430fb07fc281cfccc75e.f3f624290a0040f7a5222cb3066eb6ab,3.0
65a4f18b98154ab7b37d32045f3c04e7.e4285666d6614171a04c3e20e9c7cee8,3.0
6c9d6ae665fb467ea970833c5c075714.093a4cd634c244f6a883951c2bcbcf9b,3.0
edacaf9589524b5c9b9b4b35f3c58db6.2c37f78c600a4f4b9cb75853d5dd6e5f,3.0
6c9d6ae665fb467ea970833c5c075714.3fc77e1cca0e4121b564f70b656f853c,3.0
6c9d6ae665fb467ea970833c5c075714.5bed4894c980418b8edb46ffeddaebfe,3.0
2b842b4d8b2b4436976016193e247cd0.eaef4fd0af7344f18b46eff1e4c7bb03,3.0
47c61dc106fe4537b37851383630273f.f173de25b90142469ba3b390b9131cb2,3.0
47c61dc106fe4537b37851383630273f.ed4f85237f32432ca8d5f22eeac26386,3.0
85c7cb05d4ce4829800a722324315a6b.e5451748ef0c4b3a80bc74fb70f681b4,3.0
6c9d6ae665fb467ea970833c5c075714.a9f0cdfcf4f54fcc8a4cde4a8ecdaee3,4.0
aa93520d6de543698eb87cce83d277ed.160fe055063743329f8f4b1215701712,4.0
6c9d6ae665fb467ea970833c5c075714.4be88a345c124c0582c75baef6058667,4.0
6381a1fbc6fe41bb80a73acf35fe0e95.78742809904f4be5b1c4e342fd897f18,4.0
b2ebd63eb4684f5489fb2bcf07f37960.1ad5e0a457f0460b8061cbe21e32c437,4.0
85c7cb05d4ce4829800a722324315a6b.409ba097edab4074a5e2134a71531de7,4.0
6c9d6ae665fb467ea970833c5c075714.10705084d8154af39d1ef1470a8ebc57,4.0
6c9d6ae665fb467ea970833c5c075714.827c58c5692e49828eda702860abf95e,4.0
6c9d6ae665fb467ea970833c5c075714.1b373f85722e40c99d872d3fa8604a0f,4.0
6c9d6ae665fb467ea970833c5c075714.cb5135f7e64d4f61a924f8c708a22471,4.0
b86c4cbd26a647f59f2da5dab49adf1a.60d930af30f34692a2d8d9e949d0d078,4.0
4a25eb71535f4bdf8fecef61b37f8efd.3013ce7aff6445da94ab203ddc62146a,4.0
6c9d6ae665fb467ea970833c5c075714.edd7e39f075040ed9acf1f8ea5fb06cd,4.0
b86c4cbd26a647f59f2da5dab49adf1a.a2610d3e13094c0cab56e18668b31a49,4.0
d1bee449d5f44dc7ba6ab8326c407e79.27dd7f12153d48b18db156fca338fcbd,4.0
263b10746f204d81b5ad6515f43a6148.83443b85f78c48dba24f4b35881db694,4.0
6c9d6ae665fb467ea970833c5c075714.3862314a3aa44ee6bf68184b1ed15d8f,4.0
6c9d6ae665fb467ea970833c5c075714.5124e0152a804543b46d3555d4e51b8c,4.0
ad8b1edfaf784de9a02ea6d7b9a492ab.2b46fad3a3bc40849aa26b52f1dcc822,4.0
85c7cb05d4ce4829800a722324315a6b.d185841e2c7c4c39b088e5dc3e2573c7,4.0
6c9d6ae665fb467ea970833c5c075714.b9d8cb8938c1470b8c0559f28a781b07,4.0
47c61dc106fe4537b37851383630273f.b5b72418b3494a4f960e3292d8fb0bb2,4.0
4a25eb71535f4bdf8fecef61b37f8efd.6b3eb4693b8347759a0bd36082107009,4.0
4ddf82eb6e5d48dfaf1df405c3b37a81.24e8ced7a5f440c8849c2693ff48dd6c,4.0
6381a1fbc6fe41bb80a73acf35fe0e95.e234bfe532394a2680d0648996f249fb,4.0
85c7cb05d4ce4829800a722324315a6b.e46329ed7f754ed3a7f83799256cbc09,4.0
d1bee449d5f44dc7ba6ab8326c407e79.7e67234231cd4aba995b9e9363cc92d2,4.0
65a5ebf524084d6cb2d0dba1afb576f0.dde9753b5c434cd69bab28682023718e,4.0
3e375d8ff13246daaf0540da6e7cd404.4dd3db9a83734c1a99cb8d44654cf08f,4.0
6c9d6ae665fb467ea970833c5c075714.8a2e44345bac40199db99156b850b603,4.0
3e375d8ff13246daaf0540da6e7cd404.00de1ce983d84e93a41b8c8bb1b9d6f7,4.0
f44f824bafba4961a53f8383323f910c.7d096dae83274ad9b59cf7273df651db,4.0
6c9d6ae665fb467ea970833c5c075714.d7a0a0dcad0f40f28506e45e71ca42cb,4.0
cb75773e45544e55a62f01c6cea7d36b.cbdeab9f6da644f4b9105d69c5625827,4.0
43b9188c92724c1c9b9a7e75d8f9d2ed.c9975bf1fc9145398f269613f30fdf0a,4.0
f05fca826ccd4358a9c31cfe80fb6348.9a04dd5dbd8544db8db16bc1b283ba77,4.0
85c7cb05d4ce4829800a722324315a6b.42e6b84559e4410bbbf025dac9fe62e8,4.0
85c7cb05d4ce4829800a722324315a6b.498093481c334c21b867c2af8149f107,4.0
4a25eb71535f4bdf8fecef61b37f8efd.b1b143726c654b18b5c11886d1b7424a,4.0
aa93520d6de543698eb87cce83d277ed.24e8ced7a5f440c8849c2693ff48dd6c,4.0
aa93520d6de543698eb87cce83d277ed.e234bfe532394a2680d0648996f249fb,4.0
6c9d6ae665fb467ea970833c5c075714.11b8d55f1da642cda07adb5e0ac3c36d,4.0
43b9188c92724c1c9b9a7e75d8f9d2ed.ca560daa059647eabf9e91088059e4c2,4.0
85c7cb05d4ce4829800a722324315a6b.4fdeb55f2de94c009093adcdecabb360,4.0
6c9d6ae665fb467ea970833c5c075714.18c5745fa3ec4a3a97f59dd2ebf1b96c,4.0
6c9d6ae665fb467ea970833c5c075714.f8a9ccb34d26489a8df497d080ca5a1f,4.0
263b10746f204d81b5ad6515f43a6148.7bde78a098234820b0e2587baf3fe992,4.0
6c9d6ae665fb467ea970833c5c075714.f1c37b322b084c4dbc04459394461799,4.0
6c9d6ae665fb467ea970833c5c075714.1b51ff3839484a1686800c6cf4d43ec0,4.0
6c9d6ae665fb467ea970833c5c075714.ff7182830f98463caa40a4f03904ce18,4.0
6c9d6ae665fb467ea970833c5c075714.d3fa3a23b1d84e39b32ebd85f8efd221,4.0
4a25eb71535f4bdf8fecef61b37f8efd.52dce8b8945c49e682da232e8beaaef8,4.0
4a25eb71535f4bdf8fecef61b37f8efd.0d5feca7d2e442efa71b3cd79a8bb0e1,4.0
6c9d6ae665fb467ea970833c5c075714.f53d695b7b064b42a9fbddbe66f3b0d8,4.0
6c9d6ae665fb467ea970833c5c075714.536f9e4b6f624d17b36facb32e643320,4.0
47c61dc106fe4537b37851383630273f.1a0a89f3847146ec87f3a50282bf44ab,4.0
6c9d6ae665fb467ea970833c5c075714.72384d8aa2d447ab80946126d7ffa83a,4.0
4a25eb71535f4bdf8fecef61b37f8efd.6c73456c912840a29fbaf7e26512a030,4.0
fa9ba5f5f56546ecb041c18156023e08.dba8d71931d54a5ea42073bff56d5d00,5.0
85c7cb05d4ce4829800a722324315a6b.bdf4af88ace34c449361e8717d881e07,5.0
856fa0ab2e38414999df460031f379b2.6a89b36213b341f79d04b78267bace18,5.0
6c9d6ae665fb467ea970833c5c075714.7db7de5afb0847519e27cfba12f1ed91,5.0
6c9d6ae665fb467ea970833c5c075714.bfc5c04be2c2485083d17be345e26e0b,5.0
64b27ba7e5bc46d49fcea59c29e77376.507d0db3fc7c4f34a77b894944eaa35e,5.0
4a25eb71535f4bdf8fecef61b37f8efd.c02f964425be4748951f311feb16c868,5.0
47c61dc106fe4537b37851383630273f.2b46fad3a3bc40849aa26b52f1dcc822,5.0
6c9d6ae665fb467ea970833c5c075714.12c03c699b5c44fbab153b65d5574fdc,5.0
6c9d6ae665fb467ea970833c5c075714.dec12183939948d8bb3801811e5f7527,5.0
263b10746f204d81b5ad6515f43a6148.e5e8628476714a06b4975034f4c5ec8b,5.0
6c9d6ae665fb467ea970833c5c075714.6f9af10f7b904943b3e44aacf2170daf,5.0
4a25eb71535f4bdf8fecef61b37f8efd.df37b61f86d745828f3e0b5d07195dc8,5.0
6c9d6ae665fb467ea970833c5c075714.5eca9ce1c51c4756b07763b909081f2f,5.0
6c9d6ae665fb467ea970833c5c075714.d060cac942dd4ea8b737a0fc15b7848f,5.0
228cbf320bf74d88a1839080a9a80e79.c631831d939344e5b195367ec6a3ea99,5.0
6c9d6ae665fb467ea970833c5c075714.f201cd6f59f14dedbdbd6e3f3d23c2d8,5.0
4fef811a5657428a9aaa39da97728b54.69498d71a90b4a50afd6bc98a98e2068,5.0
cbcf1e59da734208ab5854c5e17603a6.ea631b2191004a4d8e8a9c76bce7c975,5.0
6c9d6ae665fb467ea970833c5c075714.3b81870cc54f4685bc38fbde5e1bfbb5,5.0
6c9d6ae665fb467ea970833c5c075714.321b36c13ab6489f85bc83df69e641fc,5.0
64b27ba7e5bc46d49fcea59c29e77376.0eb5a2cf26244d8880a63850fee97bb7,5.0
6c9d6ae665fb467ea970833c5c075714.acd4044f01e542959c3f5bef5aaac4c3,5.0
02219cb05db64427a8fb59e3ef608844.141270e34b5842baa0d76ea221b23c51,5.0
6c9d6ae665fb467ea970833c5c075714.43b452d107354596bce808f3d0129b97,5.0
65a5ebf524084d6cb2d0dba1afb576f0.7433e03aad774a3dbfc7efe7f0f3e18e,5.0
67de8301350246c8a6ea999616f4de22.2b46fad3a3bc40849aa26b52f1dcc822,5.0
6c9d6ae665fb467ea970833c5c075714.82838584382543a3b48cc337bf2adb24,5.0
b357e32d58554666acdac1f52d5bf0ef.276c5ff7f40f44b1a1db2e690468ce1e,5.0
4a25eb71535f4bdf8fecef61b37f8efd.73e8d610ac6c431faa9695daaca4ab06,5.0
6c9d6ae665fb467ea970833c5c075714.b02590e889e64a9bb4ec2c00201479dc,5.0
6c9d6ae665fb467ea970833c5c075714.e4447a497a7d4235975f93c9e56440c6,5.0
6c9d6ae665fb467ea970833c5c075714.5a60a495d2a84d568dabeef01537cc05,5.0
4a25eb71535f4bdf8fecef61b37f8efd.972436566de942e19a71586b18d7522d,5.0
f30f6b8cf4d24be4bc86c86ee25f0462.4ee63b0fad5f4466b09f9de97bbc7921,5.0
4ddf82eb6e5d48dfaf1df405c3b37a81.35f903c24093492bb068d69e6056634b,5.0
85c7cb05d4ce4829800a722324315a6b.4c47ee79581e4bf1bee209fa1667b721,5.0
6c9d6ae665fb467ea970833c5c075714.b0b593f516a04bdcb22a7f18b815d7ca,5.0
4fef811a5657428a9aaa39da97728b54.566c85cbbe0546e0b11f703865ac3584,6.0
f30f6b8cf4d24be4bc86c86ee25f0462.641e05b1706440018f341112ea98560d,6.0
85c7cb05d4ce4829800a722324315a6b.a5f858cccfaf43c3a8eddd515be43725,6.0
6c9d6ae665fb467ea970833c5c075714.74ca9548eb2a4ef3b0128f3c5b7fc3e9,6.0
6c9d6ae665fb467ea970833c5c075714.7924a43a13e04552bf2cb89ea3b4d6e4,6.0
4a25eb71535f4bdf8fecef61b37f8efd.1114fdb76b4b41ae87d0e551540e18e5,6.0
4a25eb71535f4bdf8fecef61b37f8efd.458f364fde8043eaba3140961440d3c8,6.0
6c9d6ae665fb467ea970833c5c075714.e35b348d7ea744d794ab4c64fde5aa51,6.0
f30f6b8cf4d24be4bc86c86ee25f0462.d4cc239687544459bb7217ee958da51e,6.0
85c7cb05d4ce4829800a722324315a6b.575ade25a77b4730b3a9b81be2057686,6.0
6c9d6ae665fb467ea970833c5c075714.a971cbc3deab48ddbd9ad7007ff68e36,6.0
4a25eb71535f4bdf8fecef61b37f8efd.32d5e39fa2e14ab2a21c3c4ae9bbbc62,6.0
65a5ebf524084d6cb2d0dba1afb576f0.575ade25a77b4730b3a9b81be2057686,6.0
6c9d6ae665fb467ea970833c5c075714.e5f48140365645ae8ddfc636000f43ba,6.0
6c9d6ae665fb467ea970833c5c075714.31a1a0193f2c49c3b92533453a752773,6.0
6c9d6ae665fb467ea970833c5c075714.0c8378e7f96d4f7bb35384b62891c9e2,6.0
4fef811a5657428a9aaa39da97728b54.7ce7fc2279c240f79e74b237401c0c4d,6.0
6c9d6ae665fb467ea970833c5c075714.26c8e35ea1904ad0bffcb98d324b1c8e,7.0
4a25eb71535f4bdf8fecef61b37f8efd.ea34626af724486da8b8dffe3474ec48,7.0
55594061a8f7430fb07fc281cfccc75e.2b46fad3a3bc40849aa26b52f1dcc822,7.0
95b82d7d37b1438aabc02a0f51e0955c.9e742e2b73cb4706ade031f47d620912,7.0
85c7cb05d4ce4829800a722324315a6b.8acaeddd25e1461888d8890d751b3702,7.0
9091db15481d45109ecd42f0f4220dbd.2b46fad3a3bc40849aa26b52f1dcc822,7.0
65a5ebf524084d6cb2d0dba1afb576f0.a5f858cccfaf43c3a8eddd515be43725,7.0
6c9d6ae665fb467ea970833c5c075714.4e01da44b21642a3b335e5e7fd297592,7.0
6c9d6ae665fb467ea970833c5c075714.1d8df6f2c5d748c8bdfe6e7497761229,7.0
2f392262967a4988bfbe431075f329f9.51fa112196ab44e5bed1e9f66c6bcfe5,7.0
6c9d6ae665fb467ea970833c5c075714.2dc7ed5ea47e41459f887b3b677d5931,7.0
f30f6b8cf4d24be4bc86c86ee25f0462.a0efa6874c80428e9fc475ee8226d27d,7.0
6c9d6ae665fb467ea970833c5c075714.689b868be51e4dfbad6fbdc8b3818f58,7.0
263b10746f204d81b5ad6515f43a6148.756a1a88a17b4f9ea3c820b64adda108,8.0
6c9d6ae665fb467ea970833c5c075714.86369358b910482a8848934092eedf99,8.0
6c9d6ae665fb467ea970833c5c075714.fa4f268d98704c3a882609bffb232156,8.0
6c9d6ae665fb467ea970833c5c075714.d995303affad46519627fcd190890481,8.0
6c9d6ae665fb467ea970833c5c075714.95bd605103a740ddb93ad23a6e2742ce,8.0
6c9d6ae665fb467ea970833c5c075714.4367a68b97b14ae5935c1acd4104b57e,8.0
6c9d6ae665fb467ea970833c5c075714.919d2cff3a3f4edb976f05a23f936d87,8.0
f30f6b8cf4d24be4bc86c86ee25f0462.054334f88f2645e19f2c8516389fcc1f,8.0
6c9d6ae665fb467ea970833c5c075714.d34e63238a234cd59eb46498a8033d12,8.0
6c9d6ae665fb467ea970833c5c075714.303aac361d724fbc89041f03da6b556e,8.0
6c9d6ae665fb467ea970833c5c075714.adc7476ac15c4d75a47a2dc4f34a6ade,8.0
6c9d6ae665fb467ea970833c5c075714.7c0fababe3714a2f8e97cbb862329921,8.0
85c7cb05d4ce4829800a722324315a6b.bbbab2c7878247d39bc3f413ad9e51ff,9.0
6c9d6ae665fb467ea970833c5c075714.e3c33972dd4b4283bc22b70b1397bacc,9.0
f30f6b8cf4d24be4bc86c86ee25f0462.eedcd8b3189f4ec3adb0ee5a1957467f,9.0
6c9d6ae665fb467ea970833c5c075714.aac8864267444e7a9e42662ccda26df4,9.0
263b10746f204d81b5ad6515f43a6148.1e4b3b69c9ab4e9f87d10eec1579e832,9.0
85c7cb05d4ce4829800a722324315a6b.85f5b5e5d4f34d7795f9fd27e3a4be91,10.0
6c9d6ae665fb467ea970833c5c075714.103e099d6f3449669cb2484ddeb870bf,10.0
6c9d6ae665fb467ea970833c5c075714.9e2aefec35a248c4bbf51353aa53ce96,10.0
6c9d6ae665fb467ea970833c5c075714.ac9460fe82e94c009e933f99e5ec4551,10.0
4a25eb71535f4bdf8fecef61b37f8efd.054334f88f2645e19f2c8516389fcc1f,10.0
6c9d6ae665fb467ea970833c5c075714.017e35a8b47245ceadb5e26d3a438809,10.0
6c9d6ae665fb467ea970833c5c075714.83d3d2b6f42b4e4aae8c0605b5ed032e,11.0
6c9d6ae665fb467ea970833c5c075714.685bdefdde5c4c0ab1991d90ced0380c,11.0
6c9d6ae665fb467ea970833c5c075714.e3b872e776ed43c5804e11b9e4840063,11.0
6c9d6ae665fb467ea970833c5c075714.dd374520a42348e2b157baccac1b2704,11.0
6c9d6ae665fb467ea970833c5c075714.2256db1c09e4470a9c7affda33a91041,11.0
dd458d084efe409b91dd8c39ec4254f2.934b74001ccb419c809b971af2f32fd6,OC8010502112240077
6c9d6ae665fb467ea970833c5c075714.8c58ec0841804141b01faf9f78f21c8c,12.0
85c7cb05d4ce4829800a722324315a6b.f9cfeb88a72f4125b43add60b0a22d81,12.0
6c9d6ae665fb467ea970833c5c075714.6fb11576deae4814b0c76a3abd2d6662,12.0
6c9d6ae665fb467ea970833c5c075714.7dbb0b3e171c4540893067def8b26124,13.0
6c9d6ae665fb467ea970833c5c075714.d28dc968bfa8486888a28839c7bbb527,13.0
6c9d6ae665fb467ea970833c5c075714.0584954d7e6c4cec8942aad84ae00fb3,13.0
6c9d6ae665fb467ea970833c5c075714.73120e417eb34b7b86c77be79b7c2e3d,13.0
6c9d6ae665fb467ea970833c5c075714.0d64fdcbfbd5482bab1095a44e818f44,13.0
6c9d6ae665fb467ea970833c5c075714.c8f9dc1e156a4f118c98fdb692d71425,14.0
85c7cb05d4ce4829800a722324315a6b.6164b3f3594b4d36afd4a0436cca7000,14.0
4b27a705e1f14573a81e063657bb4b8f.f04da3d5cb1f45598ea078e10253f171,14.0
6c9d6ae665fb467ea970833c5c075714.e53220d0c73141739eff44f0f8cdb530,17.0
6c9d6ae665fb467ea970833c5c075714.a10dbc6c715a46e9acbf8c31a471c71f,21.0
85c7cb05d4ce4829800a722324315a6b.922db8109d7a4231b4864327a646b75f,23.0
6c9d6ae665fb467ea970833c5c075714.c68094e7f99a4da5bf5e04d04b6a0116,23.0
dd458d084efe409b91dd8c39ec4254f2.6604f867e72a454e9bc0c54aaa5178ec,304208978579
dd458d084efe409b91dd8c39ec4254f2.485a2ab3f30a44268fc00ac3db3c3b7a,420740219374810914500002784631
a2ca167edf5a477ab5b06657debb9c87.f1cc06cf3ab343079a3f4a0322d8c564,26.0
6c9d6ae665fb467ea970833c5c075714.4ca6580690d04e15aea82fb139c8cd07,31.0
0046d8a263ac456b979fbe59044acce8.ba800fc3e6434f87a662628940b39b93,36.0
6c9d6ae665fb467ea970833c5c075714.d19daba3638d4658ac6337345a929fb7,38.0
dd458d084efe409b91dd8c39ec4254f2.7fa392ebac2342379cc83a524714495d,CNES00302579087
6c9d6ae665fb467ea970833c5c075714.e8c1678cbef7414cb94ccede3a9b5b23,65.0
47c61dc106fe4537b37851383630273f.06d0e91c96574911a13f7f2e00ca2bbd,128.0
65a5ebf524084d6cb2d0dba1afb576f0.fd72fe64159d42ce9597e978e8649063,182.0
65a5ebf524084d6cb2d0dba1afb576f0.c4ed7d34242a44319aab4b8ce2df938d,183.0
65a5ebf524084d6cb2d0dba1afb576f0.325e9856f8784e87bcf682985e8bb007,185.0
2f392262967a4988bfbe431075f329f9.6b5862283601441182c0791f32d3e9b8,205.0
f44f824bafba4961a53f8383323f910c.390b6911494d4aac918868a7aff90fc7,605.0
